Country,Year,Month,Average Surface Temperature
Saint Helena,2029,4,22.558904190370413
Saint Helena,2029,5,23.610161031200732
Saint Helena,2029,6,24.427828693377705
Saint Helena,2029,7,24.85205785171729
Saint Helena,2029,8,24.776209677876068
Saint Helena,2029,9,24.169356830193465
Saint Helena,2029,10,23.098784443643126
Saint Helena,2029,11,21.75249111967878
Saint Helena,2029,12,20.46168991617469
Saint Helena,2030,1,19.972065482988
Saint Helena,2030,2,20.577390658611876
Saint Helena,2030,3,21.521082370841214
Saint Helena,2030,4,22.619059600431683
Saint Helena,2030,5,23.672879318300147
Saint Helena,2030,6,24.492237475385082
Saint Helena,2030,7,24.917469992583392
Saint Helena,2030,8,24.84205375061447
Saint Helena,2030,9,24.235107579931537
Saint Helena,2030,10,23.16389325059299
Saint Helena,2030,11,21.81631646220285
Saint Helena,2030,12,20.523427833785718
Saint Helena,2031,1,20.017385981479492
Saint Helena,2031,2,20.629876768628492
Saint Helena,2031,3,21.578854887008674
Saint Helena,2031,4,22.68063569185415
Saint Helena,2031,5,23.737102991553
Saint Helena,2031,6,24.558210037489516
Saint Helena,2031,7,24.984480514093775
Saint Helena,2031,8,24.909509528571107
Saint Helena,2031,9,24.302464600948042
Saint Helena,2031,10,23.230586653805403
Saint Helena,2031,11,21.881691002371554
Saint Helena,2031,12,20.586668344215468
Saint Helena,2032,1,20.063708028611472
Saint Helena,2032,2,20.683543823885884
Saint Helena,2032,3,21.63795382819535
Saint Helena,2032,4,22.743652288624617
Saint Helena,2032,5,23.80285236844884
Saint Helena,2032,6,24.625767137034018
Saint Helena,2032,7,25.053110559711968
Saint Helena,2032,8,24.97859848767348
Saint Helena,2032,9,24.371449647886948
Saint Helena,2032,10,23.298886632976973
Saint Helena,2032,11,21.94863689115391
Saint Helena,2032,12,20.65143371605609
Saint Helena,2033,1,20.111049693275163
Saint Helena,2033,2,20.7384105487954
Saint Helena,2033,3,21.698398520548835
Saint Helena,2033,4,22.808129264955824
Saint Helena,2033,5,23.870147817627185
Saint Helena,2033,6,24.694929583304656
Saint Helena,2033,7,25.12338132568857
Saint Helena,2033,8,25.049342157381943
Saint Helena,2033,9,24.442084529776366
Saint Helena,2033,10,23.36881522294152
Saint Helena,2033,11,22.01717633552562
Saint Helena,2033,12,20.71774627466675
Saint Helena,2034,1,20.159429092335813
Saint Helena,2034,2,20.79449571650639
Saint Helena,2034,3,21.76020833982784
Saint Helena,2034,4,22.874086545482896
Saint Helena,2034,5,23.939009758895736
Saint Helena,2034,6,24.765718237563306
Saint Helena,2034,7,25.19531406105034
Saint Helena,2034,8,25.121762120791573
Saint Helena,2034,9,24.514391110028555
Saint Helena,2034,10,23.44039451374283
Saint Helena,2034,11,22.08733159845815
Saint Helena,2034,12,20.785628402239126
Saint Helena,2035,1,20.208864390621784
Saint Helena,2035,2,20.851818148964412
Saint Helena,2035,3,21.823402711380368
Saint Helena,2035,4,22.94154410525971
Saint Helena,2035,5,24.009458663244914
Saint Helena,2035,6,24.838154013094936
Saint Helena,2035,7,25.26893006764385
Saint Helena,2035,8,25.195880014599425
Saint Helena,2035,9,24.588391306516314
Saint Helena,2035,10,23.513646650685587
Saint Helena,2035,11,22.15912499899514
Saint Helena,2035,12,20.855102537848325
Saint Vincent and the Grenadines,2025,1,24.26986103057152
Saint Vincent and the Grenadines,2025,2,26.34401083900684
Saint Vincent and the Grenadines,2025,3,27.50929805504802
Saint Vincent and the Grenadines,2025,4,28.130524521032385
Saint Vincent and the Grenadines,2025,5,28.443997271181615
Saint Vincent and the Grenadines,2025,6,28.58002952150582
Saint Vincent and the Grenadines,2025,7,28.585441659758544
Saint Vincent and the Grenadines,2025,8,28.446062235242607
Saint Vincent and the Grenadines,2025,9,28.109228948772397
Saint Vincent and the Grenadines,2025,10,27.506289642570664
Saint Vincent and the Grenadines,2025,11,26.575103290110746
Saint Vincent and the Grenadines,2025,12,25.282540986060667
Saint Vincent and the Grenadines,2026,1,24.299661324851513
Saint Vincent and the Grenadines,2026,2,26.38166111063856
Saint Vincent and the Grenadines,2026,3,27.552996967876425
Saint Vincent and the Grenadines,2026,4,28.17879246268876
Saint Vincent and the Grenadines,2026,5,28.495606816156396
Saint Vincent and the Grenadines,2026,6,28.633935894163187
Saint Vincent and the Grenadines,2026,7,28.640713197329205
Saint Vincent and the Grenadines,2026,8,28.501810850878428
Saint Vincent and the Grenadines,2026,9,28.1645405945319
Saint Vincent and the Grenadines,2026,10,27.560154772455462
Saint Vincent and the Grenadines,2026,11,26.626347323054688
Saint Vincent and the Grenadines,2026,12,25.329754769039027
Saint Vincent and the Grenadines,2027,1,24.330247134811543
Saint Vincent and the Grenadines,2027,2,26.420259303905368
Saint Vincent and the Grenadines,2027,3,27.59777404381839
Saint Vincent and the Grenadines,2027,4,28.22823916195648
Saint Vincent and the Grenadines,2027,5,28.54846858370456
Saint Vincent and the Grenadines,2027,6,28.689143342232455
Saint Vincent and the Grenadines,2027,7,28.697312568475354
Saint Vincent and the Grenadines,2027,8,28.558894481023344
Saint Vincent and the Grenadines,2027,9,28.221177375959996
Saint Vincent and the Grenadines,2027,10,27.615320616810095
Saint Vincent and the Grenadines,2027,11,26.678855624381868
Saint Vincent and the Grenadines,2027,12,25.37818686682749
Saint Vincent and the Grenadines,2028,1,24.361636267306494
Saint Vincent and the Grenadines,2028,2,26.459823849502754
Saint Vincent and the Grenadines,2028,3,27.643648283738912
Saint Vincent and the Grenadines,2028,4,28.278884136177112
Saint Vincent and the Grenadines,2028,5,28.60260255387493
Saint Vincent and the Grenadines,2028,6,28.745672254798592
Saint Vincent and the Grenadines,2028,7,28.75526051763245
Saint Vincent and the Grenadines,2028,8,28.617334171741277
Saint Vincent and the Grenadines,2028,9,28.279160586997932
Saint Vincent and the Grenadines,2028,10,27.671808663771117
Saint Vincent and the Grenadines,2028,11,26.73264982274577
Saint Vincent and the Grenadines,2028,12,25.427858994863527
Saint Vincent and the Grenadines,2029,1,24.39384657717619
Saint Vincent and the Grenadines,2029,2,26.500373226918782
Saint Vincent and the Grenadines,2029,3,27.690638738132293
Saint Vincent and the Grenadines,2029,4,28.330746953041853
Saint Vincent and the Grenadines,2029,5,28.658028757960892
Saint Vincent and the Grenadines,2029,6,28.803543072973298
Saint Vincent and the Grenadines,2029,7,28.814577842023027
Saint Vincent and the Grenadines,2029,8,28.677151022665385
Saint Vincent and the Grenadines,2029,9,28.338511576043857
Saint Vincent and the Grenadines,2029,10,27.729640456765082
Saint Vincent and the Grenadines,2029,11,26.78775160281384
Saint Vincent and the Grenadines,2029,12,25.478792925428024
Saint Vincent and the Grenadines,2030,1,24.426895967205382
Saint Vincent and the Grenadines,2030,2,26.54192596447774
Saint Vincent and the Grenadines,2030,3,27.738764507023916
Saint Vincent and the Grenadines,2030,4,28.38384723071522
Saint Vincent and the Grenadines,2030,5,28.71476727843128
Saint Vincent and the Grenadines,2030,6,28.862776289920475
Saint Vincent and the Grenadines,2030,7,28.875285391733087
Saint Vincent and the Grenadines,2030,8,28.73836618713267
Saint Vincent and the Grenadines,2030,9,28.39925174592736
Saint Vincent and the Grenadines,2030,10,27.78883759445762
Saint Vincent and the Grenadines,2030,11,26.84418270538754
Saint Vincent and the Grenadines,2030,12,25.531010487710773
Saint Vincent and the Grenadines,2031,1,24.46080238829836
Saint Vincent and the Grenadines,2031,2,26.58450063934015
Saint Vincent and the Grenadines,2031,3,27.788044740203077
Saint Vincent and the Grenadines,2031,4,28.43820463782413
Saint Vincent and the Grenadines,2031,5,28.772838249105007
Saint Vincent and the Grenadines,2031,6,28.92339245088533
Saint Vincent and the Grenadines,2031,7,28.937404069799413
Saint Vincent and the Grenadines,2031,8,28.801000872205805
Saint Vincent and the Grenadines,2031,9,28.461402554073175
Saint Vincent and the Grenadines,2031,10,27.84942173082618
Saint Vincent and the Grenadines,2031,11,26.901964927358677
Saint Vincent and the Grenadines,2031,12,25.584533567850485
Saint Vincent and the Grenadines,2032,1,24.49558383942076
Saint Vincent and the Grenadines,2032,2,26.628115877546406
Saint Vincent and the Grenadines,2032,3,27.838498637117482
Saint Vincent and the Grenadines,2032,4,28.49383889348337
Saint Vincent and the Grenadines,2032,5,28.83226185507101
Saint Vincent and the Grenadines,2032,6,28.985412153212565
Saint Vincent and the Grenadines,2032,7,29.000954832111347
Saint Vincent and the Grenadines,2032,8,28.865076338640392
Saint Vincent and the Grenadines,2032,9,28.524985512348394
Saint Vincent and the Grenadines,2032,10,27.911414575265553
Saint Vincent and the Grenadines,2032,11,26.96112012184767
Saint Vincent and the Grenadines,2032,12,25.639384108905688
Saint Vincent and the Grenadines,2033,1,24.531258367697774
Saint Vincent and the Grenadines,2033,2,26.672790354184144
Saint Vincent and the Grenadines,2033,3,27.890145447000577
Saint Vincent and the Grenadines,2033,4,28.55076976743385
Saint Vincent and the Grenadines,2033,5,28.893058332844703
Saint Vincent and the Grenadines,2033,6,29.04885604653191
Saint Vincent and the Grenadines,2033,7,29.065958687643615
Saint Vincent and the Grenadines,2033,8,28.930613901059587
Saint Vincent and the Grenadines,2033,9,28.590022187335308
Saint Vincent and the Grenadines,2033,10,27.974837892540563
Saint Vincent and the Grenadines,2033,11,27.02167019816352
Saint Vincent and the Grenadines,2033,12,25.69558411109847
Saint Vincent and the Grenadines,2034,1,24.567844068439626
Saint Vincent and the Grenadines,2034,2,26.718542793228153
Saint Vincent and the Grenadines,2034,3,27.943004468856998
Saint Vincent and the Grenadines,2034,4,28.60901707999892
Saint Vincent and the Grenadines,2034,5,28.955247970342498
Saint Vincent and the Grenadines,2034,6,29.113744832605335
Saint Vincent and the Grenadines,2034,7,29.132436698354468
Saint Vincent and the Grenadines,2034,8,28.997634927899526
Saint Vincent and the Grenadines,2034,9,28.656534200225906
Saint Vincent and the Grenadines,2034,10,28.039713502887935
Saint Vincent and the Grenadines,2034,11,27.083637121894753
Saint Vincent and the Grenadines,2034,12,25.753155631607115
Saint Vincent and the Grenadines,2035,1,24.60535908518159
Saint Vincent and the Grenadines,2035,2,26.76539196775866
Saint Vincent and the Grenadines,2035,3,27.997095051593533
Saint Vincent and the Grenadines,2035,4,28.66860070212806
Saint Vincent and the Grenadines,2035,5,29.01885110692183
Saint Vincent and the Grenadines,2035,6,29.180099265501667
Saint Vincent and the Grenadines,2035,7,29.20040997927663
Saint Vincent and the Grenadines,2035,8,29.06616084144207
Saint Vincent and the Grenadines,2035,9,28.724543226898277
Saint Vincent and the Grenadines,2035,10,28.106063282085415
Saint Vincent and the Grenadines,2035,11,27.147042914931262
Saint Vincent and the Grenadines,2035,12,25.81212078476983
Samoa,2025,1,23.495012015177963
Samoa,2025,2,25.12471092989017
Samoa,2025,3,26.150272364739976
Samoa,2025,4,26.811825317717194
Samoa,2025,5,27.246684682902014
Samoa,2025,6,27.51185224035453
Samoa,2025,7,27.606517646084285
Samoa,2025,8,27.494559421823396
Samoa,2025,9,27.127045945039754
Samoa,2025,10,26.46473643876834
Samoa,2025,11,25.50058196152986
Samoa,2025,12,24.28222639723117
Samoa,2026,1,23.52696596948317
Samoa,2026,2,25.164124641033595
Samoa,2026,3,26.195373139221374
Samoa,2026,4,26.86117610817837
Samoa,2026,5,27.299114551126877
Samoa,2026,6,27.56638682029825
Samoa,2026,7,27.662309606869712
Samoa,2026,8,27.5508189308066
Samoa,2026,9,27.18297113079916
Samoa,2026,10,26.519443854104793
Samoa,2026,11,25.553037046517602
Samoa,2026,12,24.331173942243367
Samoa,2027,1,23.559737339824096
Samoa,2027,2,25.2045211451632
Samoa,2027,3,26.24158958634962
Samoa,2027,4,26.91174547106948
Samoa,2027,5,27.352838429110307
Samoa,2027,6,27.622265902385152
Samoa,2027,7,27.719474134640222
Samoa,2027,8,27.608459161497194
Samoa,2027,9,27.240267800309994
Samoa,2027,10,26.575498640061596
Samoa,2027,11,25.606803031202617
Samoa,2027,12,24.381386075664523
Samoa,2028,1,23.593343942714455
Samoa,2028,2,25.245918888876076
Samoa,2028,3,26.28894072905041
Samoa,2028,4,26.963552951933707
Samoa,2028,5,27.407876331385523
Samoa,2028,6,27.679509916321877
Samoa,2028,7,27.77803202060113
Samoa,2028,8,27.667501212920797
Samoa,2028,9,27.298957306736156
Samoa,2028,10,26.632922350149784
Samoa,2028,11,25.661901615761053
Samoa,2028,12,24.43288459068299
Samoa,2029,1,23.627803642587423
Samoa,2029,2,25.288336367420015
Samoa,2029,3,26.33744563973687
Samoa,2029,4,27.016618146671135
Samoa,2029,5,27.464248323548418
Samoa,2029,6,27.738139343787225
Samoa,2029,7,27.83800410874119
Samoa,2029,8,27.727966237672263
Samoa,2029,9,27.359061057549297
Samoa,2029,10,26.69173659306125
Samoa,2029,11,25.718354556390295
Samoa,2029,12,24.485691337243225
Samoa,2030,1,23.663134351824738
Samoa,2030,2,25.331792124882668
Samoa,2030,3,26.38712344043688
Samoa,2030,4,27.070960701538752
Samoa,2030,5,27.521974522413984
Samoa,2030,6,27.798174718417613
Samoa,2030,7,27.899411295854406
Samoa,2030,8,27.7898754419557
Samoa,2030,9,27.42060051468161
Samoa,2030,10,26.7519630327306
Samoa,2030,11,25.776183665319877
Samoa,2030,12,24.539828222191318
Samoa,2031,1,23.699354030814902
Samoa,2031,2,25.376304754129706
Samoa,2031,3,26.43799330280035
Samoa,2031,4,27.12660031323412
Samoa,2031,5,27.58107509603451
Samoa,2031,6,27.859636625901658
Samoa,2031,7,27.96227453155825
Samoa,2031,8,27.85325008561722
Samoa,2031,9,27.483597194504
Samoa,2031,10,26.813623388331507
Samoa,2031,11,25.83541081083331
Samoa,2031,12,24.59531720920586
Samoa,2032,1,23.73648068796774
Samoa,2032,2,25.421892896826648
Samoa,2032,3,26.49007444808467
Samoa,2032,4,27.183556728909934
Samoa,2032,5,27.641570263721405
Samoa,2032,6,27.92254570400928
Samoa,2032,7,28.02661481834457
Samoa,2032,8,27.918111482214044
Samoa,2032,9,27.548072667887936
Samoa,2032,10,26.876739434396768
Samoa,2032,11,25.896057917348116
Samoa,2032,12,24.65218031889617
Samoa,2033,1,23.774532379801713
Samoa,2033,2,25.46857524360621
Samoa,2033,3,26.543386147285673
Samoa,2033,4,27.24184974624677
Samoa,2033,5,27.703480296092494
Samoa,2033,6,27.98692264264264
Samoa,2033,7,28.092453211703287
Samoa,2033,8,27.984480999065454
Samoa,2033,9,27.614048560303672
Samoa,2033,10,26.941333000785562
Samoa,2033,11,25.958146965474043
Samoa,2033,12,24.710439628896893
Samoa,2034,1,23.813527210954817
Samoa,2034,2,25.516370534006455
Samoa,2034,3,26.597947721155833
Samoa,2034,4,27.30149921343491
Samoa,2034,5,27.76682551518843
Samoa,2034,6,28.052788183865232
Samoa,2034,7,28.159810820046005
Samoa,2034,8,28.05238005721276
Samoa,2034,9,27.681546551732936
Samoa,2034,10,27.00742597273802
Samoa,2034,11,26.021699991980313
Samoa,2034,12,24.77011727379886
Samoa,2035,1,23.853483334253724
Samoa,2035,2,25.56529755656902
Samoa,2035,3,26.653778540204257
Samoa,2035,4,27.362525029334392
Samoa,2035,5,27.83162629438175
Samoa,2035,6,28.120163121974656
Samoa,2035,7,28.228708804826056
Samoa,2035,8,28.12183013161939
Samoa,2035,9,27.75058837690176
Samoa,2035,10,27.075040291009827
Samoa,2035,11,26.0867390899557
Samoa,2035,12,24.83123544531645
Sao Tome and Principe,2025,1,23.686006209941297
Sao Tome and Principe,2025,2,25.41117405429486
Sao Tome and Principe,2025,3,26.463907211154037
Sao Tome and Principe,2025,4,27.11273070270272
Sao Tome and Principe,2025,5,27.51749466120691
Sao Tome and Principe,2025,6,27.751875318751445
Sao Tome and Principe,2025,7,27.82587599728231
Sao Tome and Principe,2025,8,27.708328098379752
Sao Tome and Principe,2025,9,27.349392093249662
Sao Tome and Principe,2025,10,26.70305851256944
Sao Tome and Principe,2025,11,25.74964893642118
Sao Tome and Principe,2025,12,24.51831698415208
Sao Tome and Principe,2026,1,23.717450098699373
Sao Tome and Principe,2026,2,25.450164947594203
Sao Tome and Principe,2026,3,26.508666298924254
Sao Tome and Principe,2026,4,27.161811643735746
Sao Tome and Principe,2026,5,27.569714046095214
Sao Tome and Principe,2026,6,27.806243132964482
Sao Tome and Principe,2026,7,27.881526084137477
Sao Tome and Principe,2026,8,27.764448622122472
Sao Tome and Principe,2026,9,27.40515600200615
Sao Tome and Principe,2026,10,26.75755400142316
Sao Tome and Principe,2026,11,25.801809910376505
Sao Tome and Principe,2026,12,24.56685352119257
Sao Tome and Principe,2027,1,23.74970430373378
Sao Tome and Principe,2027,2,25.4901308505805
Sao Tome and Principe,2027,3,26.554532668474167
Sao Tome and Principe,2027,4,27.212102234720987
Sao Tome and Principe,2027,5,27.623218062651176
Sao Tome and Principe,2027,6,27.861945691552137
Sao Tome and Principe,2027,7,27.938538676514327
Sao Tome and Principe,2027,8,27.821939578360798
Sao Tome and Principe,2027,9,27.4622809535731
Sao Tome and Principe,2027,10,26.81338634412623
Sao Tome and Principe,2027,11,25.85527126742545
Sao Tome and Principe,2027,12,24.616644206199453
Sao Tome and Principe,2028,1,23.782786639593724
Sao Tome and Principe,2028,2,25.531090206463887
Sao Tome and Principe,2028,3,26.601525337923704
Sao Tome and Principe,2028,4,27.263622015017063
Sao Tome and Principe,2028,5,27.678026717779176
Sao Tome and Principe,2028,6,27.919003415206134
Sao Tome and Principe,2028,7,27.996934555177177
Sao Tome and Principe,2028,8,27.880822054307828
Sao Tome and Principe,2028,9,27.52078828782487
Sao Tome and Principe,2028,10,26.870577079535906
Sao Tome and Principe,2028,11,25.91005469167885
Sao Tome and Principe,2028,12,24.667710814840575
Sao Tome and Principe,2029,1,23.816714968751512
Sao Tome and Principe,2029,2,25.573061507145212
Sao Tome and Principe,2029,3,26.649663374956617
Sao Tome and Principe,2029,4,27.31639057432494
Sao Tome and Principe,2029,5,27.734160069457175
Sao Tome and Principe,2029,6,27.97743677656854
Sao Tome and Principe,2029,7,28.056734553691967
Sao Tome and Principe,2029,8,27.9411171906695
Sao Tome and Principe,2029,9,27.580699398965407
Sao Tome and Principe,2029,10,26.92914780166484
Sao Tome and Principe,2029,11,25.966181923254226
Sao Tome and Principe,2029,12,24.720075179601736
Sao Tome and Principe,2030,1,23.851507201613458
Sao Tome and Principe,2030,2,25.616063293310617
Sao Tome and Principe,2030,3,26.69896589675136
Sao Tome and Principe,2030,4,27.37042755267339
Sao Tome and Principe,2030,5,27.791638226907708
Sao Tome and Principe,2030,6,28.037266300253577
Sao Tome and Principe,2030,7,28.117959558375333
Sao Tome and Principe,2030,8,28.00284618180831
Sao Tome and Principe,2030,9,27.642035735684658
Sao Tome and Principe,2030,10,26.98912015977203
Sao Tome and Principe,2030,11,26.023674758279412
Sao Tome and Principe,2030,12,24.7737591897976
Sao Tome and Principe,2031,1,23.887181296647213
Sao Tome and Principe,2031,2,25.660114154460643
Sao Tome and Principe,2031,3,26.749452070221196
Sao Tome and Principe,2031,4,27.425752640640894
Sao Tome and Principe,2031,5,27.8504813505906
Sao Tome and Principe,2031,6,28.098512562953147
Sao Tome and Principe,2031,7,28.180630508480135
Sao Tome and Principe,2031,8,28.06603027577239
Sao Tome and Principe,2031,9,27.7048188011222
Sao Tome and Principe,2031,10,27.05051585839192
Sao Tome and Principe,2031,11,26.08255504897261
Sao Tome and Principe,2031,12,24.828784791644466
Sao Tome and Principe,2032,1,23.923755260316284
Sao Tome and Principe,2032,2,25.705232728993906
Sao Tome and Principe,2032,3,26.80114111187231
Sao Tome and Principe,2032,4,27.482385579162838
